,recon_loss,sindy_loss_x,sindy_loss_z,sindy_regular_loss,tot
0,0.008170153280454022,0.45339112480481464,109.44086165655227,858.0392862955729,0.013868891855790502
1,0.007981194138881705,0.4336584522610619,102.25849296933129,857.311046781994,0.013310947943301428
2,0.007824741592187257,0.4112017750740051,93.73284112839471,856.5742478143601,0.01271698424326522
3,0.007679634062307221,0.387665046112878,84.67752111525763,855.8125145321801,0.012107342659007935
4,0.007520601109025024,0.3637076829160963,76.05730692545573,855.0102568126861,0.01150532022473358
5,0.007333453655952499,0.3399785416466849,68.7707748413086,854.1740344819568,0.010941981559708006
6,0.007116115785070828,0.31734115311077665,63.68040448143368,853.320789155506,0.010458806440943763
7,0.006886511863697143,0.2968251733552842,60.918307349795384,852.4740019298736,0.010080839862071332
8,0.00665917679933565,0.2791492399715242,59.65095011393229,851.666259765625,0.009781298715443839
9,0.006450769779760213,0.26538211958748953,59.111185709635414,850.8561633882068,0.009539020114711352
10,0.006252363390688386,0.2558785307975042,58.89752560570126,850.025617327009,0.009325178872261728
11,0.0060623399913311005,0.2501680226553054,58.720154716855006,849.1771850585938,0.00912343178476606
12,0.005867585473294769,0.24700550876912616,58.651002066476,848.3113112676712,0.008923638301591078
13,0.005668118640425659,0.24533874293168387,58.58791169666109,847.4059855143229,0.008720183523283118
14,0.005455240030728635,0.24442465674309505,58.684669494628906,846.4577171688989,0.008511685766279697
15,0.0052277448010586555,0.24392197174685343,58.7399522690546,845.4833170572916,0.008286703289264724
16,0.0049893140482405824,0.24357035543237412,58.90210469563802,844.4921177455357,0.008056204366896833
17,0.004740413012249129,0.24334775833856492,59.04327919369652,843.4942249116443,0.007814250775568542
18,0.004491501332571109,0.24317213396231332,59.216454278855096,842.4922136579241,0.007573909991021667
19,0.004247855882914294,0.24305067104952677,59.20440782819475,841.4865955171131,0.0073296016170865015
20,0.004012119634786532,0.24291570058890752,59.09306517101469,840.4811285109747,0.0070882306789003665
21,0.003785689328131931,0.24283963654722487,58.988051459902806,839.4737955729166,0.006856511590913648
22,0.0035714287798674334,0.24274510074229466,58.729591369628906,838.467052641369,0.006629280856854859
23,0.0033648179045745303,0.24265523822534651,58.37987227666946,837.4613356817337,0.006405139053683905
24,0.0031622761993535926,0.24257541270483107,58.01702771868025,836.4533487955729,0.006184415248710485
25,0.0029646972682149638,0.24247861050424122,57.68144462222145,835.4439377557663,0.005970008737806763
26,0.0027705914274390253,0.24239168067773184,57.37929207938058,834.4349859328497,0.005760751842033295
27,0.0025876319656769433,0.24232313462666102,56.98086475190662,833.4247407459077,0.005557836698634284
28,0.00241525892523073,0.24225298847470964,56.54657182239351,832.4127982003348,0.005363713994267441
29,0.0022526871346469435,0.24220539842333114,56.02545928955078,831.3923863002232,0.005175062743503423
30,0.0021022293561448655,0.24216557613440923,55.49421092442104,830.3629121326264,0.004998022646066688
31,0.0019631952413224746,0.24212168299016498,54.86188634236654,829.3326619466146,0.004827350355862152
32,0.0018363434244834242,0.24208395750749678,54.21053659348261,828.3013596307663,0.004667912144213915
33,0.0017215881352534606,0.24206727672190892,53.58828917003813,827.2696881975446,0.004522036162338087
34,0.0016178941753293788,0.24203103142125265,52.806170327322825,826.2356654575893,0.004379218244659049
35,0.001527238676014046,0.24200573350702012,52.04753748575846,825.2005092075893,0.004250618296542338
36,0.001443643283675469,0.24198610725856962,51.273832593645366,824.1645100911459,0.004128327903648217
37,0.0013687644386664033,0.24195929368336996,50.41982214791434,823.1267235165551,0.004010735101820458
38,0.0013014315017720773,0.24194853149709247,49.61723000662668,822.0889892578125,0.0039032671511882826
39,0.0012432133856539924,0.2419403897864478,48.78008506411598,821.0489240373884,0.003803187803853126
40,0.001188659026021404,0.2419282446304957,47.9679796128046,820.0080653599331,0.003708022047898599
41,0.0011408231332011166,0.2419293565409524,47.097472599574495,818.9649629138764,0.0036166613988046136
42,0.0010951975515733163,0.2419364324637822,46.27277737572079,817.9199509393601,0.0035298046256814685
43,0.0010559882503002882,0.24191774356932866,45.40327544439407,816.8746541341146,0.0034471108644668546
44,0.0010188301759106772,0.24193060540017627,44.613463810511995,815.8296770368304,0.0033704686377729687
45,0.0009866224496536667,0.24192582496574946,43.73113559541248,814.7873564220611,0.003294142096170357
46,0.000955889960529194,0.24191829775060927,42.951951344807945,813.7450299944196,0.0032244466821707432
47,0.0009303185506723821,0.2419161739803496,42.0848517644973,812.7054792131696,0.0031555191879825933
48,0.000905787929826017,0.2419152692669914,41.2607668922061,811.6683407738095,0.003089783846267632
49,0.000885332959504532,0.24191056617668696,40.42323394048782,810.6336640857514,0.0030274498719899427
50,0.0008656901495885991,0.24190716161614373,39.556735447474885,809.5992518833706,0.002964480458537028
51,0.0008480488544418698,0.24189960956573486,38.68759754725865,808.5646885463169,0.0029033785131538196
52,0.0008322922429735107,0.24190392167795272,37.91840943836031,807.5325055803571,0.0028491646627939885
53,0.0008181377169897868,0.24189516050474985,37.04821087065197,806.5016217912946,0.002791495771989936
54,0.0008045180390278498,0.24188746511936188,36.2196896870931,805.4702584402902,0.00273644622592699
55,0.0007933171277510978,0.2418827818972724,35.367913200741725,804.4385492234003,0.0026826541427345503
56,0.0007818923692130262,0.24187922335806347,34.511153448195685,803.4066307431176,0.00262838962399179
57,0.0007727358662079842,0.24187659365790232,33.705498286655974,802.3754621233259,0.0025789490679190273
58,0.0007636840981874792,0.24187457845324561,32.88335237048921,801.3446568080357,0.002528788987547159
59,0.0007551684892470283,0.241859081245604,32.024509702410015,800.3138631184896,0.0024773235033665386
60,0.0007476907506185983,0.24186187202022189,31.18331445966448,799.2839936755952,0.002427787386945316
61,0.0007408394317497455,0.2418674280246099,30.359913962227957,798.254162016369,0.002379768794136388
62,0.0007340076235344722,0.24185891307535626,29.527645565214613,797.2241298130581,0.002331319342677792
63,0.0007284079523136219,0.24187005701519193,28.698638734363374,796.1936471121652,0.0022842748800203914
64,0.0007227162575526606,0.2418672733363651,27.895133608863468,795.1637137276786,0.002238406577990169
65,0.0007183086875426982,0.24186359203997113,27.03671691531227,794.1353876023065,0.002191076287999749
66,0.0007135716982052795,0.24186989735989345,26.25221824645996,793.1080671037946,0.0021471175298626933
67,0.0007091466825278033,0.2418655873764129,25.422581627255393,792.0817551385788,0.0021012085379056985
68,0.0007057552658287543,0.24186288246086665,24.63894471668062,791.0557745070685,0.0020586339246836446
69,0.0007021211980221173,0.24186490263257707,23.83992540268671,790.0290004185268,0.0020150498908367894
70,0.0006986590063509842,0.2418647805849711,23.05306098574684,789.0021362304688,0.0019722444094007925
71,0.0006958939428884713,0.24186550009818303,22.258212952386764,787.9741879417783,0.0019297373281525715
72,0.0006927752429397689,0.24185999163559505,21.50646264212472,786.9464111328125,0.0018890283314422483
73,0.0006900400067457841,0.2418563607193175,20.735865638369607,785.9184599376861,0.001847761461422557
74,0.0006871451762327481,0.24185117866311753,19.97137959798177,784.8921421595982,0.00180663973359125
75,0.0006857045310815531,0.24185356213932946,19.244713556198846,783.8651646205357,0.0017688669696716325
76,0.0006827013123603095,0.2418489158153534,18.497796558198473,782.8391142345611,0.0017285155675684412
77,0.0006813831721609901,0.24184680907499223,17.764532180059526,781.8126685732886,0.001690533172915734
78,0.0006793561402619595,0.2418496630021504,17.04211680094401,780.7867896670386,0.0016523867989668534
79,0.0006778036504762159,0.24184258495058333,16.339071500869025,779.7610444568452,0.0016156785090320877
80,0.000675532855980453,0.24184179731777736,15.648334957304455,778.737054734003,0.0015788704955152103
81,0.0006742302267368705,0.24184010284287588,14.971044086274647,777.7119053431919,0.0015437024634420162
82,0.0006720460424687536,0.24184014825593858,14.29515230088007,776.6850179036459,0.0015077237039804459
83,0.0006709573346944083,0.24183737167290278,13.640829267955962,775.6540033249628,0.001473917481711223
84,0.0006690983788021619,0.24183285449232375,12.996030625842867,774.6230149042038,0.0014398163350831186
85,0.0006678913681147,0.24183874257973262,12.381858416966029,773.5932413736979,0.0014079036468285181
86,0.0006660285372553128,0.2418320824702581,11.759368669419061,772.5645751953125,0.0013749129914989073
87,0.0006653042288408393,0.24182539681593576,11.169047991434732,771.5381498790923,0.0013446693164518191
88,0.0006633448453309635,0.24182667902537755,10.589642570132302,770.5147501627604,0.0013137403099487226
89,0.0006626903417608922,0.24182636326267606,10.034545671372186,769.4925885881696,0.0012853307915585382
90,0.0006610032398298028,0.2418241330555507,9.495371273585729,768.4717378162202,0.0012566838690656282
91,0.000660443963992986,0.24181546554678962,8.961510522024971,767.4522530691964,0.0012294272060639092
92,0.0006588749099700223,0.24181391795476279,8.457713535853795,766.4344046456473,0.0012026675422454165
93,0.000658101349559036,0.24181645399048216,7.971677212488084,765.4175153459821,0.0011775934392408956
94,0.000656580316856326,0.24181600411732992,7.503316243489583,764.4003324962798,0.0011526541230047033
95,0.0006556854683107563,0.24181215039321355,7.062590144929432,763.3856695265997,0.0011297210474454221
96,0.0006544209678568656,0.24181151390075684,6.630896681830997,762.3741774786087,0.0011068715691743862
97,0.0006539198414733013,0.24181243919190906,6.233129524049305,761.3631359281994,0.0010864825287301625
98,0.0006524527201517707,0.24181143584705533,5.847023850395566,760.3550851004464,0.0010657096059904212
99,0.0006517677628878681,0.24180461324396588,5.477444580623081,759.3493797665551,0.0010465423000000772
100,0.0006505467851335803,0.24180593660899571,5.120580196380615,758.3476795014881,0.0010274787754973485
101,0.0006524397647895274,0.2418063304253987,4.815731502714611,757.3497314453125,0.0010141295081536686
102,0.0006522106123156846,0.24181210427057176,4.524595714750744,756.3545880998884,0.000999346455847401
